GR,FedavgPGD,FedavgPSGD,Fedprox,Feddr,Fedfw_cel,Fedfw_tel
746,0.18908526003360748,0.09553788676857948,0.4046210587024689,0.11287116259336472,0.4764100074768066,0.49165929555892945
747,0.18902341425418853,0.0955345056951046,0.404467311501503,0.10773358717560769,0.47638031244277956,0.49166962802410125
748,0.18896167874336242,0.09553113356232643,0.40431387424468995,0.1105325885117054,0.47635072767734526,0.4916799396276474
749,0.18890004605054855,0.09552776888012886,0.40416075885295866,0.10715096071362495,0.4763211876153946,0.49169025719165804
750,0.1888385146856308,0.09552441984415054,0.40400796234607694,0.10740442350506782,0.47629177272319795,0.491700553894043
751,0.1887770876288414,0.09552107453346252,0.4038554757833481,0.11156692802906036,0.47626245617866514,0.4917108237743378
752,0.1887157678604126,0.09551774859428405,0.40370330810546873,0.10394864976406097,0.4762332260608673,0.4917210876941681
753,0.18865455090999603,0.09551442191004753,0.40355147123336793,0.11023991331458091,0.4762040913105011,0.4917313396930695
754,0.18859343230724335,0.09551111087203026,0.40339992940425873,0.1084851711988449,0.47617503702640535,0.49174157381057737
755,0.18853242099285125,0.09550781920552254,0.4032487004995346,0.10793129354715347,0.4761461019515991,0.49175181090831754
756,0.18847151100635529,0.09550452455878258,0.40309776961803434,0.1052644357085228,0.47611723840236664,0.49176198840141294
757,0.1884106993675232,0.09550124406814575,0.40294717252254486,0.11041604727506638,0.47608843743801116,0.4917721599340439
758,0.18834999650716783,0.09549797102808952,0.40279688537120817,0.1023417592048645,0.4760597735643387,0.4917823374271393
759,0.1882893905043602,0.09549471214413643,0.4026468902826309,0.10504672154784203,0.4760311484336853,0.49179245829582213
760,0.18822887688875198,0.09549145773053169,0.4024972230195999,0.1059017799794674,0.476002624630928,0.49180262684822085
761,0.18816848695278168,0.09548821225762368,0.40234785377979276,0.10300445184111595,0.4759742051362991,0.49181275367736815
